Recipient,Supplier,Year of order, ,Number ordered, ,Weapon designation,Weapon description,Number delivered, ,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
Belgium,France,2001,?,4,,FLASH,ASW sonar,4,,2013; 2014; 2015,New,For 4 NH-90 NFH ASW helicopters from FRG; supplier may be Italy,2,8,8
Belgium,Israel,1989,?,21,?,El/M-2130,ground surv radar,21,?,1990; 1991; 1992,New,Assembled or produced in Belgium as SCB-2130A,0.15,3.15,3.15
Belgium,Netherlands,1973,?,4,,DA-05,air search radar,4,,1978,New,For 4 Wielingen frigates produced in Belgium,6.5,26,26
Belgium,Netherlands,2009,?,2,,Gatekeeper,EO system,2,,2013; 2014,New,For modernization of 2 Doorman (Louise-Marie) frigates,2.5,5,5
Belgium,Netherlands,2020,?,6,,NS-50,multi-function radar,0,,,New,For 6 MCM-2730 MCM ships from France,0,0,0
Belgium,Netherlands,2018,,9,,SQUIRE,ground surv radar,9,,2019,New,,0.5,4.5,4.5
Belgium,Netherlands,1973,?,4,,WM-20,fire control radar,4,,1978,New,For 4 Wielingen frigates produced in Belgium; WM-25 version,6,24,24
Belgium,United Kingdom,1999,?,1,,Martello,air search radar,1,,2001,Second hand,Second-hand; Martello S-723 version,5.2,5.2,5.2
Belgium,United States,2000,?,8,,AAQ-13 LANTIRN,combat aircraft radar,8,?,2002,New,For F-16AM (modernized F-16A) combat aircraft,1,8,8
Belgium,United States,2000,?,8,,AAQ-14 LANTIRN,aircraft EO system,8,?,2002,New,For F-16AM (modernized F-16A) combat aircraft,1,8,8
Belgium,United States,1956,,53,,APG-40,combat aircraft radar,53,?,1957; 1958,New,For 54 CF-100 combat aircraft from Canada,0.75,39.75,39.75
Belgium,United States,1993,,92,?,APG-66,combat aircraft radar,92,?,1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004,New,For 'Mid-Life Update' (MLU) modernization of 92 F-16A combat aircraft to F-16AM (F-16C) version,1.5,138,138
Belgium,United States,1962,?,2,,HIPAR,air search radar,2,,1969; 1977,New,For use with Nike Hercules SAM system,7.5,15,15
Belgium,United States,2006,,8,,AAQ-33 Sniper ATP,aircraft EO system,8,?,2007; 2008,New,For F-16AM combat aircraft; PANTERA version,1,8,8
Belgium,United States,2013,,5,,AAQ-33 Sniper ATP,aircraft EO system,5,?,2015,New,$12 m deal,1,5,5
Belgium,United States,1979,,1,,TPS-59,air search radar,1,,1981,New,GE-592 version,15,15,15
Belgium,United States,1984,?,1,,TPS-77,air search radar,1,,1985,New,,11,11,11
Belarus,Russia,2014,?,7,?,59N6 Protivnik-GE,air search radar,7,?,2016; 2017; 2018; 2019; 2020,New,,13,91,91
Bolivia,France,2016,,4,,Ground Master-400,air search radar,4,?,2019; 2020,New,Part of EUR191 m ($215 m) deal; incl for civilian use,13,52,52
Bolivia,United Kingdom,2016,,1,,Star-NG,air search radar,1,,2019,New,Star-2000 version,8,8,8
Botswana,United States,1985,?,1,,TPS-63,air search radar,1,,1987,New,,5,5,5
Brazil,Canada,1997,,3,,IRIS,AGS radar,3,?,2002; 2003,New,Part of 'SIVAM' air-surveilance network; for EMB-145RS (R-99B) AGS aircraft produced in Brazil,5,15,15
Brazil,Denmark,2011,,3,,Scanter-4100,air/sea search radar,3,,2012; 2013,New,For 3 VT-90M OPV from UK,4.75,14.25,14.25
Brazil,France,1978,?,2,?,Centaure,air search radar,2,?,1978; 1979,New,For 'DACTA' air-surveillance network,7.5,15,15
Brazil,France,1984,,2,,Centaure,air search radar,2,?,1988; 1989,New,For 'DACTA-3 Amazonia' air surveillance network,7.5,15,15
Brazil,France,1982,?,3,,Centaure,air search radar,3,?,1986; 1987; 1988,New,For 'DACTA-3' air-surveillance network,7.5,22.5,22.5
Brazil,France,1972,,4,,Centaure,air search radar,4,?,1975; 1976,New,For 'DACTA-1' air-surveillance network,7.5,30,30
Brazil,France,1972,,13,,TRS-2215/2230,air search radar,13,?,1982; 1983; 1984; 1985; 1986; 1987,New,For DACTA air surveillance network,13.5,175.5,175.5
Brazil,France,1973,?,3,,Volex,air search radar,3,?,1975; 1976,New,For 'DACTA-1' air surveillance network,9,27,27
Brazil,Germany,1981,?,4,,DSQS-21,ASW sonar,4,,1989; 1991; 1992; 1994,New,For 4 Inhama frigates produced in Brazil; DSQS-21C version,5,20,20
Brazil,Israel,2006,,10,,Litening,aircraft EO system,10,?,2011; 2012; 2013,New,Litening-3 version; for AMX and F-5M combat aircraft,1,10,10
Brazil,Israel,2005,?,9,,EL/M-2022,MP aircraft radar,9,,2011; 2012; 2013; 2014,New,Part of EUR320 m 'P-X' programme for modernization of 9 P-3A ASW aircraft to P-3AM (P-3BR); EL/M-2022A(V)3 version,2.5,22.5,22.5
Brazil,Israel,2014,,2,,EL/M-2022,MP aircraft radar,2,,2017; 2019,New,EL/M-2022A(V)3 version for 2 C295 (SC-105A) transport/SAR aircraft,2.5,5,5
Brazil,Israel,2007,,2,,EL/M-2022,MP aircraft radar,2,?,2009,New,EL/M-2022A(V)3 version for s C295 (SC-105A) transport/SAR aircraft,2.5,5,5
Brazil,Israel,2014,?,1,,EL/M-2022,MP aircraft radar,1,,2020,New,EL/M-2022A(V)3 version for 1 C295 (SC-105A) transport/SAR aircraft from Spain,2.5,2.5,2.5
Brazil,Israel,2009,,8,?,EL/M-2032,combat aircraft radar,8,?,2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022,New,For modernization of 7 A-4KU (AF-1) combat aircraft,2,16,16
Brazil,Israel,2006,,10,,RecceLite,aircraft recce system,10,?,2014; 2015; 2016; 2017; 2018,New,Part of $50 m deal; for modernized AMX (A-1) combat aircraft,4,40,40
Brazil,Italy,2015,,19,?,Gabbiano,AGS/MP aircraft radar,6,?,2019; 2020; 2021; 2022; 2023,New,For 19 C-390 transport aircraft; Gabbiano T20 version,2.5,47.5,15
Brazil,Italy,2000,,46,,Grifo,combat aircraft radar,46,?,2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013,New,EUR60 m deal; for 'F-5BR' modernization programme of 46 F-5E combat aircraft to F-5M; Grifo-F version,1,46,46
Brazil,Italy,2011,,3,,Grifo,combat aircraft radar,3,,2014; 2017,New,Grifo-F version; for modernization of 3 F-5F combat aircraft to F-5FM,1,3,3
Brazil,Italy,1984,,3,?,PLUTO,air/sea search radar,3,?,1988; 1989; 1990,New,Part of $60 m deal,5,15,15
Brazil,Italy,1995,,7,,RAN-20S,air/sea search radar,7,?,2001; 2002; 2004; 2005; 2008,New,Part of $112 m deal; for 1 Barroso frigate produced in Brazil and modernization of 6 Niteroi frigates,5,35,35
Brazil,Italy,1984,?,1,,RAT-31S,air search radar,1,,1986,New,,12,12,12
Brazil,Italy,1981,,1,,RAT-31S,air search radar,1,,1983,New,$60 m deal,12,12,12
Brazil,Italy,1981,?,4,,Orion RTN-10X,fire control radar,4,?,1989; 1991; 1992; 1994,New,For 4 Inhauma frigates produced in Brazil,2.25,9,9
Brazil,Italy,1970,?,12,,Orion RTN-10X,fire control radar,12,,1976; 1977; 1978; 1979; 1980,New,For 6 Niteroi frigates from UK; for use with Seacat SAM and 114mm guns,2.25,27,27
Brazil,Italy,1995,,13,,Orion RTN-30X,fire control radar,13,?,2001; 2002; 2004; 2005; 2008,New,Part of $112 m deal; for 1 Barroso frigate produced in Brazil and modernization of 6 Niteroi frigates,4.5,58.5,58.5
Brazil,Italy,2004,,14,?,SCP-01 Scipio,combat aircraft radar,11,?,2013; 2014; 2015; 2016; 2018; 2019; 2020; 2021; 2022,New,Designed for Brazil for modernization of 14 AMX (A-1) combat aircraft to A-1M (incl production of components in Brazil),2,28,22
Brazil,Italy,2014,?,36,?,Skyward,aircraft EO system,8,,2020; 2021; 2023,New,For 36 Gripen-E (Gripen-NG) combat aircraft from Sweden,1,36,8
Brazil,Netherlands,2021,?,4,?,STIR,fire control radar,0,,,New,For 4 MEKO-A100 (Tamandare) frigates from Germany,4.5,18,0
Brazil,Sweden,1985,,25,?,BOFI-AWGS,fire control radar,25,?,1986; 1987,New,SEK200 m deal; for modernization of L/70 40mm AA guns,0.5,12.5,12.5
Brazil,Sweden,1997,,5,,Erieye,AEW radar,5,?,2002; 2003,New,$143 m deal; part of 'SIVAM' programme; for EMB-145AEW&C (R-99A) AEW aircraft produced in Brazil,30,150,150
Brazil,Sweden,1994,?,2,?,Giraffe-40,air search radar,2,?,1995; 1996,New,For use with ASTROS-2 MLR coast defence system produced in Brazil,3.25,6.5,6.5
Brazil,Switzerland,2012,,6,?,Fieldguard-3,fire control radar,6,?,2014; 2016; 2018; 2019,New,$52 m deal; for use with Astros-2020 and Astros-2 Mk-3M MRL,3,18,18
Brazil,Switzerland,1983,?,13,?,Skyguard,fire control radar,13,?,1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995,New,For integration in Brazilian EDT-FILA fire control systems for AA guns,5,65,65
Brazil,Switzerland,1976,?,19,,Super-Fledermaus,fire control radar,19,?,1977; 1978; 1979,New,For use with GDF 35mm anti-aircraft guns,3.5,66.5,66.5
Brazil,United Kingdom,2020,,4,,Artisan-3D,air search radar,0,,,New,For 4 MEKO-A100 (Tamandare) frigates from Germany,0,0,0
Brazil,United Kingdom,1980,?,1,,AWS-4,air/sea search radar,1,?,1981,New,For 1 modernized Colossus (Minas Gerais) aircraft carrier,4.75,4.75,4.75
Brazil,United Kingdom,1981,?,4,,AWS-4,air/sea search radar,4,?,1989; 1991; 1992; 1994,New,For 4 Inhauma frigates produced in Brazil,4.75,19,19
Brazil,United Kingdom,2015,,36,?,Raven ES-05,combat aircraft radar,8,,2020; 2021; 2023,New,For 36 Gripen-E (Gripen-NG) combat aircraft from Sweden,2.5,90,20
Brazil,United Kingdom,2013,?,8,,Seaspray,MP aircraft radar,8,?,2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022,New,Seaspray-500E version for modernization of 8 P-95M MP aircraft,2,16,16
Brazil,United States,2013,?,4,,APS-143(V),MP aircraft radar,1,,2021,New,For 4 EC725 (AH-15B) helicopters from France; APS-143C(V)3 version,2.5,10,2.5
Brazil,United States,1989,?,6,,APS-705,MP aircraft radar,6,?,1991,New,For modernization of 6 SH-3D helicopters,2,12,12
Brazil,United States,1970,?,6,,EDO-610,ASW sonar,6,,1976; 1977; 1978; 1979; 1980,New,For 6 Niteroi frigates from UK,5,30,30
Brazil,United States,1995,?,2,,EDO-700,ASW sonar,2,,2002; 2004,New,EDO-700E or EDO-701 version for modernization of 2 Niteroi frigates,5,10,10
Brazil,United States,1995,?,7,,EDO-997,ASW sonar,7,?,2001; 2002; 2004; 2005; 2008,New,For 1 Barroso frigate produced in Brazil and for modernization of 6 Niteroi frigates; EDO-997F version,7.5,52.5,52.5
Brazil,United States,1957,?,2,,SPG-34/SPG-50,fire control radar,2,?,1960,New,For modernization of 1 Colossus (Minas Gerais) aircraft carrier; for use with 40mm guns,1.25,2.5,2.5
Brazil,United States,1957,?,1,,SPS-40,air search radar,1,,1960,New,For modernization of 1 Colossus (Minas Gerais) aircraft carrier,6.53,6.53,6.53
Brazil,United States,1997,,6,,TPS-77,air search radar,6,?,1999; 2000; 2001,New,For 'SIVAM' air-surveilance network,11,66,66
Brunei,Denmark,2007,?,3,,Scanter-4100,air/sea search radar,3,,2011,New,For 3 OPV-80 (Darussalam) corvettes from FRG,4.75,14.25,14.25
Brunei,Denmark,2012,?,1,,Scanter-4100,air/sea search radar,1,,2014,New,For 1 OPV-80 (Darussalam) corvette from FRG,4.75,4.75,4.75
Brunei,Netherlands,2007,?,3,,STING,fire control radar,3,,2011,New,For 3 OPV-80 (Darussalam) corvettes from FRG; STING Mk-2 version,4.75,14.25,14.25
Brunei,Netherlands,2012,?,1,,STING,fire control radar,1,,2014,New,STING Mk-2 version for 1 OPV-80 (Darussalam) corvette from FRG,4.75,4.75,4.75
Brunei,United Kingdom,1979,,4,,Blindfire,fire control radar,4,?,1983; 1984,New,Part of $82 m deal; for use with 12 Rapier SAM systems,2.5,10,10
Bulgaria,United States,2019,,4,?,AAQ-33 Sniper ATP,aircraft EO system,0,,,New,,1,4,0
Bulgaria,Soviet Union,1960,?,13,?,Burun,fire control radar,13,?,1960; 1961; 1962; 1963,New,For use with SM-4-1 130mm guns,2,26,26
Bulgaria,Soviet Union,1960,,10,,P-12,air search radar,10,?,1960; 1961; 1962,New,,4.5,45,45
Bulgaria,Soviet Union,1976,?,2,?,P-12,air search radar,2,?,1977; 1980,New,Part of 2 SA-6a/2K12 Krug SAM regiments,4.5,9,9
Bulgaria,Soviet Union,1960,,10,,P-15,air search radar,10,?,1960; 1961; 1962,New,,4.5,45,45
Bulgaria,Soviet Union,1976,?,2,?,P-15,air search radar,2,?,1977; 1980,New,Part of 2 SA-6a/2K12 Krug SAM regiments,4.5,9,9
Bulgaria,Soviet Union,1970,?,5,?,P-35 Saturn,air search radar,5,?,1970,New,,5,25,25
Bulgaria,Soviet Union,1976,?,2,?,P-40,air search radar,2,?,1977; 1980,New,Part of 2 SA-6a/2K12 Krug SAM regiments,8,16,16
Bulgaria,Soviet Union,1960,,10,,PRV-11,height-finding radar,10,?,1960; 1961; 1962,New,,4,40,40
Bulgaria,Soviet Union,1976,?,2,?,PRV-9,height-finding radar,2,?,1977; 1980,New,Part of 2 SA-6a/2K12 Krug SAM regiments,3.5,7,7
Bulgaria,Soviet Union,1962,?,6,?,S-2 Sopka,coastal defence system,6,?,1963; 1964,New,,15,90,90
Bulgaria,Soviet Union,1960,?,50,?,SON-9,fire control radar,50,?,1961; 1962; 1963; 1964; 1965,New,For use with S-60 57mm AA guns,0.6,30,30
Bulgaria,Soviet Union,1984,?,1,?,Rubezh/SS-C-3,coastal defence system,1,?,1985,New,,15,15,15
Bulgaria,Soviet Union,1988,?,1,?,ST-68,air search radar,1,?,1989,New,For use with S-300P (SA-10) SAM systems; may be 40V6M1 version,12.5,12.5,12.5
Cameroon,China,2012,,15,?,Type-825,fire control radar,15,?,2013,New,For use with GDF anti-aircraft guns,5,75,75
Cameroon,Switzerland,1981,,9,?,Super-Fledermaus,fire control radar,9,?,1982,New,For use with GDF-001 35mm anti-aircraft guns,3.5,31.5,31.5
Cameroon,United Kingdom,1981,,3,?,Marec,MP aircraft radar,3,?,1982,New,For 3 Do-128MPA MP aircraft from FRG,2,6,6
Cameroon,United Kingdom,1982,?,1,,Watchman,air search radar,1,,1984,New,Part of FFR330 m ($41 m) deal; designation unclear,5,5,5
Canada,Germany,2013,,7,,ASR-NG,air search radar,7,?,2016; 2017,New,EUR50 m deal,9,63,63
Canada,Israel,2017,,16,,EL/M-2022,MP aircraft radar,15,?,2019; 2020; 2021; 2022,New,For 16 C-295W maritime patrol aircraft,2.5,40,37.5
Canada,Israel,2015,,10,,EL/M-2084,air search radar,10,?,2017; 2018; 2019,New,CAD243 m ($187 m) 'MRR' programme; produced in Canada,12.5,125,125
Canada,Italy,1968,?,4,,SPQ-2,air/sea search radar,4,,1972; 1973,New,For 4 Iroquois (Tribal) frigates produced in Canada,2,8,8
Canada,Netherlands,1986,,4,,DA-08,air search radar,4,,1991; 1992; 1994,New,For modernization of 4 Iroquois (Tribal) frigates,9,36,36
Canada,Netherlands,1986,,4,,LW-08,air search radar,4,,1991; 1992; 1994,New,For modernization of 4 Iroquois (Tribal) frigates,9.5,38,38
Canada,Netherlands,2006,,13,,Sirius,EO system,13,?,2008; 2014; 2015; 2016; 2018,New,CAD134 m ($97 m) deal (incl CAD23 m for spare parts; incl production of components in Canada); for modernization of 12 Halifax frigates and 1 for training,2.5,32.5,32.5
Canada,Netherlands,2009,,13,,SMART,air search radar,13,?,2014; 2015; 2016; 2018,New,For modernization of 12 Halifax (City) frigates and one training center; SMART-S Mk-2 version,12.5,162.5,162.5
Canada,Netherlands,1986,,8,,STIR,fire control radar,8,?,1991; 1992; 1994,New,For modernization of 4 Tribal (Iroquois) frigates; for use with Standard SAM,4.5,36,36
Canada,Netherlands,1985,?,24,,STIR,fire control radar,24,?,1992; 1993; 1994; 1995; 1996,New,For 12 Halifax (City) frigates produced in Canada; STIR-1.8 version; Canadian designation SPG-503; for use with Seasparrow SAM,4.5,108,108
Canada,Netherlands,1968,?,8,,WM-20,fire control radar,8,,1972; 1973,New,For 4 Iroquois (Tribal) frigates produced in Canada; WM-22 version,6,48,48
Canada,Sweden,2009,,24,,CEROS-200,fire control radar,24,?,2014; 2015; 2016; 2018,New,For modernization of 12 Halifax (City) frigates,2.5,60,60
Canada,Sweden,2019,,2,,Giraffe AMB,air search radar,0,,,New,For Berlin (Protecteur) support ships from Germany,7.5,15,0
Canada,Sweden,1985,?,12,?,Sea Giraffe-150,air search radar,12,?,1992; 1993; 1994; 1995; 1996,New,For 12 Halifax (City) frigates produced in Canada; Sea Giraffe-150 version,5,60,60
Canada,Switzerland,1986,,10,,Skyguard,fire control radar,10,?,1988; 1989; 1990; 1991,New,Part of $217 m deal; for use with 36 ADATS SAMS and 20 GDF-005 35mm AA guns,5,50,50
Canada,United Kingdom,1994,,152,?,MSTAR,ground surv radar,152,?,1995; 1996; 1997,New,For use on 152 LAV-25 (Coyote) IFVs,0.5,76,76
Canada,United Kingdom,1953,?,1,,Type-80,air search radar,1,,1955,New,For use with Canadian forces in France,4.75,4.75,4.75
Canada,United States,1952,?,557,?,APG-40,combat aircraft radar,557,?,1953; 1954; 1955; 1956; 1957,New,For 557 CF-100 Mk-4 and Mk-5 combat aircraft produced in Canada,0.75,417.75,417.75
Canada,United States,2001,,80,,APG-73,combat aircraft radar,80,?,2003; 2004; 2005; 2006,New,For modernization of 80 CF-18 (F/A-18) combat aircraft to CF-18IMP,2,160,160
Canada,United States,2021,,36,,APG-79,combat aircraft radar,0,,,New,$140 m deal; APG-79(V)4 version; for modernisation of CF-18A (F/A-18A) combat aircraft; delivery planned by 2024,2.5,90,0
Canada,United States,2002,?,10,?,APS-143(V),MP aircraft radar,10,?,2011; 2012; 2013; 2014; 2015,New,AN/APS-508 version; for 'AIMP' modernization programme of 10 P-3 (CP-140A) ASW aircraft to CP-140M,2.5,25,25
Canada,United States,1951,?,26,,FPS-3,air search radar,26,?,1952; 1953; 1954; 1955; 1956,New,,5,130,130
Canada,United States,1969,?,2,,FRD-10,SIGINT system,2,,1971,New,,20,40,40
Canada,United States,1960,?,2,,Mk-63,fire control radar,2,,1964,New,For Mk-22 76mm gun on 2 Annapolis frigates produced in Canada,1.5,3,3
Canada,United States,2001,,47,,MSTAR,ground surv radar,47,?,2002; 2003,New,$13 m deal; AN/PPS-5C version; for Piranha-3 APC (artillery fire control version),0.5,23.5,23.5
Canada,United States,2007,,36,,AAQ-33 Sniper ATP,aircraft EO system,36,?,2007; 2008,New,CAD126 m ($109 m) deal,1,36,36
Canada,United States,1953,?,7,,SPS-10,sea search radar,7,,1958; 1959,New,For 7 Restigouche frigates produced in Canada,1.5,10.5,10.5
Canada,United States,1950,?,7,,SPS-10,sea search radar,7,,1955; 1956; 1957,New,For 7 St. Laurent frigates produced in Canada,1.5,10.5,10.5
Canada,United States,1958,?,6,,SPS-10,sea search radar,6,,1962; 1963; 1964,New,For 4 Mackenzie and 2 Annapolis frigates produced in Canada,1.5,9,9
Canada,United States,1953,?,7,,SPS-12,air search radar,7,,1958; 1959,New,For 7 Restigouche frigates produced in Canada,3.5,24.5,24.5
Canada,United States,1950,?,7,,SPS-12,air search radar,7,,1955; 1956; 1957,New,For 7 St. Laurent frigates produced in Canada,3.5,24.5,24.5
Canada,United States,1958,?,6,,SPS-12,air search radar,6,,1962; 1963; 1964,New,For 4 Mackenzie and 2 Annapolis frigates produced in Canada,3.5,21,21
Canada,United States,1985,,12,,SPS-49,air search radar,12,?,1992; 1993; 1994; 1995; 1996,New,For Halifax (City) frigates produced in Canada,5,60,60
Canada,United States,2021,?,16,?,AN/SPY-7,air search radar,0,,,New,For 15 Global Combat Ship frigates from UK and 1 for training,0,0,0
Canada,United States,1990,,2,,TPS-70,air search radar,2,?,1992; 1993,New,$23 m 'Main Operating Base' programme,11,22,22
Canada,United States,1984,?,4,?,TPS-77,air search radar,4,?,1986; 1987,New,,11,44,44
Chile,France,2010,?,2,,CAPTAS-4,ASW sonar,2,,2011; 2015,New,For modernization of 2 Lynch (Duke or Type-23) frigates,11,22,22
Chile,France,2011,,4,?,Ground Master-400,air search radar,4,?,2013; 2014; 2015; 2016,New,,13,52,52
Chile,Germany,2017,,3,,TRS-4D,multi-function radar,3,,2019; 2020; 2021,New,For modernization of 3 Type-23 frigates,15,45,45
Chile,Israel,2000,?,5,?,Litening,aircraft EO system,5,?,2004,New,For F-5 combat aircraft,1,5,5
Chile,Israel,1985,?,16,?,M-2001,combat aircraft radar,16,?,1988; 1989; 1990; 1991; 1992; 1993,New,For upgrade of Mirage-5 combat aircraft to Pantera version,1,16,16
Chile,Israel,1990,,14,,EL/M-2032,combat aircraft radar,14,?,1993; 1994; 1995; 1996; 1997,New,EL/M-2032B version; for modernization of 14 Chilean F-5E combat aircraft to Tigre-3 version,2,28,28
Chile,Israel,1989,?,1,,EL/M-2075 Phalcon,AEW radar,1,,1995,New,For $150 m modification of 1 Chilean Boeing-707 to Phalcon-707-385C AEW&C aircraft in Israel; Chilean designation Condor; plan for 1 more cancelled,50,50,50
Chile,Israel,1989,?,8,,EL/M-2221 STGR,fire control radar,8,?,1993; 1994; 1995; 1996,New,For modernization of 4 Prat (County) Class destroyers; for use with Barak SAM,4.75,38,38
Chile,Israel,1989,?,4,,EL/M-2228,air search radar,4,?,1993; 1994; 1995; 1996,New,For modernization of 4 Prat (County) destroyers; EL/M-2228S version,4.75,19,19
Chile,Netherlands,1963,?,4,,M-44,fire control radar,4,,1964,New,For modernization of 2 Almirante destroyers; for use with Seacat SAM,1.5,6,6
Chile,Switzerland,1991,?,2,?,Skyguard,fire control radar,2,?,1992,New,For use with GDF-005 35mm AA guns,5,10,10
Chile,United Kingdom,1993,?,1,,Excalibur,coastal defence system,1,,1994,Second hand,Second-hand Navy; modernized in France before delivery,6,6,6
Chile,United States,2000,?,3,,APS-115,MP aircraft radar,3,?,2003,New,For modernization of 3 P-3 ASW aircraft,2.5,7.5,7.5
Chile,United States,1977,,6,,APS-128,MP aircraft radar,6,,1978; 1979,New,For 6 EMB-111 MP aircraft from Brazil,2.5,15,15
Chile,United States,2007,,3,,APS-143(V),MP aircraft radar,3,,2010; 2011,New,For 3 C-295 MP and ASW aircraft from Spain; APS-143C(V)3 version,2.5,7.5,7.5
Chile,United States,2012,?,5,,HELRAS,ASW sonar,5,?,2013; 2014,New,For modernization of 5 AS-332 ASW helicopters,2,10,10
Chile,United States,2011,,6,,MPQ-64 Sentinel,air search radar,6,?,2013; 2014; 2015,New,,5,30,30
China,Canada,1983,?,3,?,APS-504(V),MP aircraft radar,3,?,1984; 1985,New,For 3 Y-8X MP aircraft produced in China,2.5,7.5,7.5
China,France,1986,?,16,?,Castor-2,fire control radar,16,?,1993; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2005,New,For 2 Type-052 (Luhu) and 1 Type-051B (Luhai) destroyers; and 2 Type-054 (Jiangkai-1) and 8 Type-053H3 (Jiangwei-2) frigates produced in China and for modernization of 3 Type-051 (Luda-1 and/or Luda-2) destroyers; probably assembled/produced in China incl as Type-345; for use with Crotale EDIR (Chinese designation HQ-7) SAM system,2.5,40,40
China,France,1988,?,5,?,DUBV-23,ASW sonar,5,,1991; 1994; 1996; 1999,New,For 2 Type-051 (Luda) destroyers and and 1 Type-051B (Luhai) and 2 Type-052 (Luhu) frigates produced in China; produced in China as SJD-7,5,25,25
China,France,1990,?,2,,DUBV-43,ASW sonar,2,,1994; 1996,New,For 2 Type-052 (Luhu) frigates produced in China; possibly more produced in China as SJD-7,5,10,10
China,France,1982,?,2,,DUUX-5,submarine sonar,2,,1983,New,Incl 1 for modernization of 1 Type-033 (Romeo) submarine; possibly copied and produced in China for Type-039 (Song); Type-091 (Han) and Type-041 (Yuan) submarines,7.5,15,15
